event_id,tiger_id,filename,timestamp,camera_id,latitude,longitude,grid_id,zone,zone_type,habitat,range,station_id,trail_type,previous_camera,distance_from_previous_km,bearing_deg,estimated_travel_time_hr,home_range_id,distance_from_hr_center_km,inside_home_range,distance_to_core_boundary_km,distance_to_buffer_km,distance_to_village_km,nearest_village,distance_to_water_km,nearest_water,prey_density,water_availability,human_disturbance,camera_operational,camera_detection_probability,image_quality,reid_confidence,movement_state,behavioral_state,season,alert_level,ambient_temp_c,lighting_condition,camera_type,nearest_village_dist_km,event_type,anomaly_type,anomaly_confidence
93628983-9a7,247,001563.jpg,2022-06-28 15:00:00,CAM-0083,21.55036,79.223679,G003006,core_forest,core_forest,mixed_forest,Paoni Buffer,CAM-0083,animal_trail,CAM-0102,2.13,172.5,0.71,HR-247,0.998,True,0.391,5.903,4.496,Paoni,2.292,Paoni Nala,0.768,0.573,0.172,True,0.108,occluded,0.31,RESTING,resting,monsoon,SAFE,29.3,Daylight,Camera Trap (Wildlife),4.496,observation,normal,0.0
021e5755-40a,255,000487.jpg,2022-06-28 15:00:00,CAM-0095,21.553553,79.25776,G003008,core_forest,core_forest,mixed_forest,Nagalwadi Buffer,CAM-0095,animal_trail,CAM-0094,2.255,274.0,0.75,HR-255,0.766,True,0.544,5.668,6.171,Chargaon,4.686,Paoni Nala,0.756,0.191,0.32,True,0.231,partial,0.6,RESTING,resting,monsoon,SAFE,29.4,Daylight,Camera Trap (Wildlife),6.171,observation,normal,0.0
4ae6bb0d-f11,256,004946.jpg,2022-06-28 15:00:00,CAM-0002,21.622489,79.301077,G007010,core_forest,core_forest,mixed_forest,East Pench,CAM-0002,streambed,CAM-0002,0.0,0.0,0.0,HR-256,1.157,True,6.151,9.945,8.722,Sillari,3.745,Pench River Main,0.732,0.281,0.05,True,0.058,poor,0.28,RESTING,resting,monsoon,SAFE,30.9,Daylight,Camera Trap (Wildlife),8.722,observation,normal,0.0
8ca2cdd5-313,264,003496.jpg,2022-06-28 15:00:00,CAM-0009,21.66145,79.296989,G009010,core_forest,core_forest,teak_forest,East Pench,CAM-0009,waterhole_approach,CAM-0009,0.0,0.0,0.0,HR-264,0.447,True,7.461,11.248,9.37,Manegaon,1.35,Kulbehra Stream,0.851,0.808,0.05,True,0.243,poor,0.29,RESTING,resting,monsoon,SAFE,30.1,Daylight,Camera Trap (Wildlife),9.37,observation,normal,0.0
d5b3a903-e7d,6,000233.jpg,2022-06-28 18:00:00,CAM-0111,21.62798,79.12392,G007001,buffer,buffer,scrub,West Buffer,CAM-0111,crossing,CAM-0108,1.755,187.5,0.59,HR-6,0.589,True,0.915,2.655,2.813,Bodhali,1.709,West Buffer Stream,0.512,0.756,0.447,True,0.482,occluded,0.36,SLOW,slow_movement,monsoon,CAUTION,27.7,Dawn / Dusk,Camera Trap (Wildlife),2.813,observation,normal,0.0
9483b9f8-fce,12,001758.jpg,2022-06-28 18:00:00,CAM-0073,21.569168,79.201126,G004005,core_forest,core_forest,teak_forest,Saleghat,CAM-0073,forest_road,CAM-0064,2.494,181.9,0.83,HR-12,2.278,True,2.19,7.743,5.004,Wadamba,2.347,Jamni River,0.86,0.646,0.157,True,0.062,partial,0.59,SLOW,slow_movement,monsoon,SAFE,26.8,Dawn / Dusk,Camera Trap (Wildlife),5.004,observation,normal,0.0
a1b2120d-136,22,000161.jpg,2022-06-28 18:00:00,CAM-0096,21.518405,79.2607,G001008,buffer,buffer,mixed_forest,Nagalwadi Buffer,CAM-0096,ridge,CAM-0082,1.965,86.5,0.66,HR-22,1.627,True,3.345,1.941,2.266,Chargaon,4.385,Paoni Nala,0.502,0.272,0.67,True,0.223,occluded,0.3,SLOW,slow_movement,monsoon,CAUTION,25.9,Dawn / Dusk,Camera Trap (Wildlife),2.266,observation,normal,0.0
7cd07890-5a0,25,004765.jpg,2022-06-28 18:00:00,CAM-0004,21.66184,79.334762,G009012,core_forest,core_forest,riparian_forest,East Pench,CAM-0004,animal_trail,CAM-0004,0.0,0.0,0.0,HR-25,2.3,True,4.407,7.141,6.342,Karmajhiri,1.403,East Pench Nala,0.999,0.754,0.124,True,0.107,poor,0.31,SLOW,slow_movement,monsoon,SAFE,25.6,Dawn / Dusk,Camera Trap (Wildlife),6.342,observation,normal,0.0
87509714-679,57,000633.jpg,2022-06-28 18:00:00,CAM-0096,21.518405,79.2607,G001008,buffer,buffer,mixed_forest,Nagalwadi Buffer,CAM-0096,ridge,CAM-0088,2.099,185.2,0.7,HR-57,1.069,True,3.345,1.941,2.266,Chargaon,4.385,Paoni Nala,0.502,0.272,0.67,True,0.148,partial,0.57,RESTING,resting,monsoon,CAUTION,24.2,Dawn / Dusk,Camera Trap (Wildlife),2.266,observation,normal,0.0
a78dfe75-1df,60,004206.jpg,2022-06-28 18:00:00,CAM-0039,21.65985,79.243359,G009007,core_forest,core_forest,teak_forest,Chorbahuli,CAM-0039,ridge,CAM-0043,2.626,317.0,0.88,HR-60,0.5,True,9.897,12.511,10.371,Bandara,1.785,Chorbahuli Nala,1.0,0.66,0.05,True,0.563,partial,0.53,NORMAL,normal_travel,monsoon,SAFE,25.1,Dawn / Dusk,Camera Trap (Wildlife),10.371,observation,prey_driven_movement,0.4
0457b813-06f,66,004758.jpg,2022-06-28 18:00:00,CAM-0090,21.518734,79.278986,G001009,buffer,buffer,mixed_forest,Nagalwadi Buffer,CAM-0090,forest_road,CAM-0096,1.884,88.9,0.63,HR-66,1.438,True,3.708,1.194,2.369,Rawanwadi,6.203,Paoni Nala,0.395,0.0,0.569,True,0.135,poor,0.25,SLOW,slow_movement,monsoon,CAUTION,27.8,Dawn / Dusk,CCTV / Solar Camera,2.369,observation,normal,0.0
e9747640-ceb,76,000247.jpg,2022-06-28 18:00:00,CAM-0104,21.677021,79.318773,G010011,core_forest,core_forest,bamboo,Sillari Buffer Sector,CAM-0104,streambed,CAM-0016,1.64,353.5,0.55,HR-76,1.97,True,4.824,8.663,7.107,Kolitmara,2.094,Kulbehra Stream,0.778,0.617,0.084,True,0.327,good,0.87,NORMAL,normal_travel,monsoon,SAFE,25.3,Dawn / Dusk,Camera Trap (Wildlife),7.107,observation,normal,0.0
9cdf117d-62e,100,000924.jpg,2022-06-28 18:00:00,CAM-0120,21.753893,79.184744,G014004,buffer,buffer,teak_forest,North Buffer,CAM-0120,forest_road,CAM-0120,0.0,0.0,0.0,HR-100,0.649,True,1.051,2.115,2.38,Chikhli,0.457,North Buffer Pond,0.589,0.867,0.452,True,0.189,partial,0.6,RESTING,resting,monsoon,CAUTION,25.6,Dawn / Dusk,CCTV / Solar Camera,2.38,observation,normal,0.0
e4978f92-b87,114,003050.jpg,2022-06-28 18:00:00,CAM-0039,21.65985,79.243359,G009007,core_forest,core_forest,teak_forest,Chorbahuli,CAM-0039,ridge,CAM-0039,0.0,0.0,0.0,HR-114,0.306,True,9.897,12.511,10.371,Bandara,1.785,Chorbahuli Nala,1.0,0.66,0.05,True,0.213,occluded,0.35,NORMAL,normal_travel,monsoon,SAFE,25.2,Dawn / Dusk,Camera Trap (Wildlife),10.371,observation,normal,0.0
3c9f1be0-a6d,145,001488.jpg,2022-06-28 18:00:00,CAM-0046,21.678507,79.262817,G010008,core_forest,core_forest,teak_forest,Chorbahuli,CAM-0046,crossing,CAM-0044,2.5,94.2,0.83,HR-145,0.37,True,7.662,10.329,8.163,Bandara,3.947,Chorbahuli Nala,0.858,0.344,0.249,True,0.204,occluded,0.3,NORMAL,normal_travel,monsoon,SAFE,26.8,Dawn / Dusk,Camera Trap (Wildlife),8.163,observation,normal,0.0
8212f65c-c9a,187,003267.jpg,2022-06-28 18:00:00,CAM-0057,21.698333,79.242697,G011007,core_forest,core_forest,teak_forest,Devalapar,CAM-0057,ridge,CAM-0053,1.922,171.0,0.64,HR-187,2.173,True,5.629,8.249,6.218,Bandara,1.518,Pench River North,0.838,0.744,0.11,True,0.16,partial,0.6,NORMAL,normal_travel,monsoon,SAFE,27.9,Dawn / Dusk,Camera Trap (Wildlife),6.218,observation,normal,0.0
c8c4dfc7-3c0,196,002007.jpg,2022-06-28 18:00:00,CAM-0045,21.660499,79.22207,G009006,core_forest,core_forest,teak_forest,Chorbahuli,CAM-0045,forest_road,CAM-0045,0.0,0.0,0.0,HR-196,0.397,True,9.892,12.563,10.847,Hiwra,3.352,Chorbahuli Nala,0.798,0.422,0.05,True,0.374,excellent,0.88,RESTING,resting,monsoon,SAFE,24.8,Dawn / Dusk,Camera Trap (Wildlife),10.847,observation,normal,0.0
d8954b08-8f4,198,002163.jpg,2022-06-28 18:00:00,CAM-0027,21.713362,79.181053,G012004,core_forest,core_forest,teak_forest,West Pench,CAM-0027,ridge,CAM-0027,0.0,0.0,0.0,HR-198,0.971,True,3.24,6.528,3.667,Bodalkasa,3.622,Bodalkasa Waterhole,0.761,0.406,0.215,True,0.234,occluded,0.37,SLOW,slow_movement,monsoon,SAFE,24.4,Dawn / Dusk,Camera Trap (Wildlife),3.667,observation,normal,0.0
7eb64f14-086,211,004209.jpg,2022-06-28 18:00:00,CAM-0018,21.623605,79.35515,G007013,core_forest,core_forest,teak_forest,East Pench,CAM-0018,animal_trail,CAM-0005,2.397,141.2,0.8,HR-211,1.768,True,1.368,4.533,3.333,Sillari,3.911,East Pench Nala,0.811,0.521,0.159,True,0.093,poor,0.24,NORMAL,normal_travel,monsoon,SAFE,26.5,Dawn / Dusk,Camera Trap (Wildlife),3.333,observation,normal,0.0
3d7a693b-e4c,229,004281.jpg,2022-06-28 18:00:00,CAM-0063,21.624073,79.180131,G007004,core_forest,core_forest,mixed_forest,Saleghat,CAM-0063,forest_road,CAM-0068,1.55,103.0,0.52,HR-229,1.747,True,5.251,8.895,8.092,Wadamba,3.584,Saleghat Nala,0.813,0.368,0.05,True,0.489,good,0.78,NORMAL,normal_travel,monsoon,SAFE,24.4,Dawn / Dusk,Camera Trap (Wildlife),8.092,observation,normal,0.0
f2d62e41-091,253,005042.jpg,2022-06-28 18:00:00,CAM-0026,21.661419,79.202975,G009005,core_forest,core_forest,mixed_forest,West Pench,CAM-0026,animal_trail,CAM-0025,2.756,136.1,0.92,HR-253,1.558,True,7.934,11.43,9.781,Bodalkasa,5.175,Chorbahuli Nala,0.824,0.12,0.05,True,0.056,partial,0.59,SLOW,slow_movement,monsoon,SAFE,26.8,Dawn / Dusk,Camera Trap (Wildlife),9.781,observation,normal,0.0
0e6affce-0f1,268,003906.jpg,2022-06-28 18:00:00,CAM-0005,21.64043,79.340563,G008012,core_forest,core_forest,riparian_forest,East Pench,CAM-0005,animal_trail,CAM-0018,2.397,321.2,0.8,HR-268,2.087,True,3.322,6.302,5.559,Sillari,1.521,East Pench Nala,1.0,0.817,0.128,True,0.23,partial,0.56,NORMAL,normal_travel,monsoon,SAFE,27.8,Dawn / Dusk,Camera Trap (Wildlife),5.559,observation,normal,0.0
2fb1caee-c4b,274,001213.jpg,2022-06-28 18:00:00,CAM-0056,21.733428,79.222533,G013006,core_forest,core_forest,mixed_forest,Devalapar,CAM-0056,animal_trail,CAM-0056,0.0,0.0,0.0,HR-274,0.932,True,1.799,4.477,2.836,Hiwra,2.9,Pench River North,0.919,0.459,0.235,True,0.076,poor,0.26,RESTING,resting,monsoon,SAFE,26.0,Dawn / Dusk,Camera Trap (Wildlife),2.836,observation,normal,0.0
1c69a098-35c,33,005041.jpg,2022-06-28 21:00:00,CAM-0014,21.608399,79.358705,G006013,core_forest,core_forest,teak_forest,East Pench,CAM-0014,streambed,CAM-0019,2.842,134.4,0.95,HR-33,2.77,True,0.423,3.524,2.738,Sillari,5.483,East Pench Nala,0.701,0.196,0.167,True,0.058,partial,0.51,RESTING,resting,monsoon,SAFE,24.9,Night (IR Flash),Camera Trap (Wildlife),2.738,observation,prolonged_absence,0.55
f80e1726-2fd,34,004421.jpg,2022-06-28 21:00:00,CAM-0120,21.753893,79.184744,G014004,buffer,buffer,teak_forest,North Buffer,CAM-0120,forest_road,CAM-0120,0.0,0.0,0.0,HR-34,0.039,True,1.051,2.115,2.38,Chikhli,0.457,North Buffer Pond,0.589,0.867,0.452,True,0.697,partial,0.53,NORMAL,normal_travel,monsoon,CAUTION,25.2,Night (IR Flash),CCTV / Solar Camera,2.38,observation,normal,0.0
3a424087-abf,64,001189.jpg,2022-06-28 21:00:00,CAM-0113,21.587896,79.141935,G005002,buffer,buffer,grassland,West Buffer,CAM-0113,animal_trail,CAM-0066,2.842,223.5,0.95,HR-64,1.217,True,0.105,4.252,3.818,Jamun,2.503,Saleghat Nala,1.0,0.616,0.201,True,0.479,good_ir,0.71,RESTING,resting,monsoon,CAUTION,25.2,Night (IR Flash),Camera Trap (Wildlife),3.818,observation,normal,0.0
a6441799-eab,85,002921.jpg,2022-06-28 21:00:00,CAM-0087,21.551809,79.319924,G003011,buffer,buffer,teak_forest,Nagalwadi Buffer,CAM-0087,forest_road,CAM-0086,2.825,44.8,0.94,HR-85,1.863,True,1.802,2.327,2.634,Khapa,10.36,NH-44 Culvert Pool,0.416,0.0,0.444,True,0.101,occluded,0.33,RESTING,resting,monsoon,CAUTION,24.8,Night (IR Flash),Camera Trap (Wildlife),2.634,observation,normal,0.0
d0eaa978-d1c,94,000151.jpg,2022-06-28 21:00:00,CAM-0121,21.753724,79.221269,G014006,buffer,buffer,grassland,North Buffer,CAM-0121,forest_road,CAM-0053,4.657,335.9,1.55,HR-94,1.733,True,0.449,2.234,0.801,Hiwra,3.766,North Buffer Pond,0.584,0.366,0.513,True,0.141,poor,0.29,RESTING,resting,monsoon,CAUTION,27.5,Night (IR Flash),Camera Trap (Wildlife),0.801,observation,normal,0.0
0fbd4f8f-17b,106,000427.jpg,2022-06-28 21:00:00,CAM-0038,21.623079,79.258551,G007008,core_forest,core_forest,teak_forest,Chorbahuli,CAM-0038,streambed,CAM-0003,4.597,288.5,1.53,HR-106,3.588,False,8.095,12.688,12.685,Khapa,1.016,NH-44 Culvert Pool,0.898,0.568,0.249,True,0.083,partial,0.54,LONG_DISTANCE,long_distance_travel,monsoon,SAFE,25.5,Night (IR Flash),Camera Trap (Wildlife),12.685,observation,range_expansion,0.62
ea6b04fc-f26,109,002296.jpg,2022-06-28 21:00:00,CAM-0073,21.569168,79.201126,G004005,core_forest,core_forest,teak_forest,Saleghat,CAM-0073,forest_road,CAM-0073,0.0,0.0,0.0,HR-109,1.11,True,2.19,7.743,5.004,Wadamba,2.347,Jamni River,0.86,0.646,0.157,True,0.111,poor,0.26,SLOW,slow_movement,monsoon,SAFE,25.4,Night (IR Flash),Camera Trap (Wildlife),5.004,observation,normal,0.0
658aae2b-016,130,000175.jpg,2022-06-28 21:00:00,CAM-0024,21.699067,79.200892,G011005,core_forest,core_forest,bamboo,West Pench,CAM-0024,animal_trail,CAM-0024,0.0,0.0,0.0,HR-130,0.262,True,5.281,8.376,6.195,Bodalkasa,3.717,Pench River North,0.834,0.383,0.11,True,0.181,poor,0.3,RESTING,resting,monsoon,SAFE,25.5,Night (IR Flash),Camera Trap (Wildlife),6.195,observation,normal,0.0
b9b8d8ce-85c,142,000707.jpg,2022-06-28 21:00:00,CAM-0023,21.698385,79.14569,G011002,core_forest,core_forest,mixed_forest,West Pench,CAM-0023,forest_road,CAM-0031,1.838,9.0,0.61,HR-142,2.699,True,1.19,4.792,3.414,Pitesur,4.576,Bodalkasa Waterhole,0.755,0.205,0.228,True,0.416,partial,0.55,EXPLORATORY,exploratory,monsoon,SAFE,24.1,Night (IR Flash),Camera Trap (Wildlife),3.414,observation,normal,0.0
861fef79-b18,202,000684.jpg,2022-06-28 21:00:00,CAM-0021,21.660388,79.161413,G009003,core_forest,core_forest,mixed_forest,West Pench,CAM-0021,ridge,CAM-0034,1.951,98.9,0.65,HR-202,1.1,True,3.355,6.817,6.205,Ghiregaon,6.945,West Buffer Stream,0.691,0.0,0.113,True,0.651,poor_ir,0.32,SLOW,slow_movement,monsoon,SAFE,25.9,Night (IR Flash),Camera Trap (Wildlife),6.205,observation,normal,0.0
85dda122-f14,240,001237.jpg,2022-06-28 21:00:00,CAM-0012,21.69795,79.297865,G011010,core_forest,core_forest,teak_forest,East Pench,CAM-0012,animal_trail,CAM-0011,1.908,4.8,0.64,HR-240,1.56,True,3.878,7.407,5.37,Manegaon,4.394,Kulbehra Stream,0.857,0.597,0.073,True,0.064,poor,0.25,NORMAL,normal_travel,monsoon,SAFE,27.3,Night (IR Flash),Camera Trap (Wildlife),5.37,observation,normal,0.0
2313ceb3-086,246,002849.jpg,2022-06-28 21:00:00,CAM-0099,21.645901,79.143127,G008002,core_forest,core_forest,mixed_forest,Sillari Buffer Sector,CAM-0099,streambed,CAM-0108,1.768,81.9,0.59,HR-246,2.338,True,1.405,4.787,5.363,Awarghani,4.49,West Buffer Stream,0.866,0.285,0.149,True,0.274,occluded,0.39,SLOW,slow_movement,monsoon,SAFE,24.2,Night (IR Flash),Camera Trap (Wildlife),5.363,observation,normal,0.0
e5eb3bf0-268,247,003466.jpg,2022-06-28 21:00:00,CAM-0102,21.569383,79.220994,G004006,core_forest,core_forest,teak_forest,Sillari Buffer Sector,CAM-0102,animal_trail,CAM-0083,2.13,352.5,0.71,HR-247,1.147,True,2.457,7.985,6.412,Sawara,2.82,Jamni River,0.768,0.573,0.172,True,0.089,occluded,0.32,RESTING,resting,monsoon,SAFE,25.6,Night (IR Flash),Camera Trap (Wildlife),6.412,observation,normal,0.0
9b95e94d-358,273,003777.jpg,2022-06-28 21:00:00,CAM-0110,21.591278,79.126447,G005001,buffer,buffer,teak_forest,West Buffer,CAM-0110,animal_trail,CAM-0113,1.639,283.2,0.55,HR-273,0.621,True,1.327,2.656,2.316,Jamun,2.885,West Buffer Stream,0.49,0.496,0.474,True,0.472,partial_ir,0.54,SLOW,slow_movement,monsoon,CAUTION,24.9,Night (IR Flash),CCTV / Solar Camera,2.316,observation,normal,0.0
57b02c48-d0e,22,001819.jpg,2022-06-29 00:00:00,CAM-0082,21.517311,79.241654,G001007,buffer,buffer,teak_forest,Paoni Buffer,CAM-0082,ridge,CAM-0096,1.965,266.5,0.66,HR-22,1.157,True,3.079,2.398,2.373,Paoni,2.638,Paoni Nala,0.502,0.272,0.67,True,0.083,partial,0.53,SLOW,slow_movement,monsoon,CAUTION,21.6,Night (IR Flash),Camera Trap (Wildlife),2.373,observation,normal,0.0
881daf9b-dc9,82,001274.jpg,2022-06-29 00:00:00,CAM-0079,21.533329,79.243264,G002007,buffer,buffer,scrub,Paoni Buffer,CAM-0079,animal_trail,CAM-0076,1.928,170.6,0.64,HR-82,1.095,True,1.341,4.185,3.528,Paoni,2.425,Paoni Nala,0.459,0.634,0.419,True,0.176,poor,0.23,SLOW,slow_movement,monsoon,CAUTION,21.8,Night (IR Flash),CCTV / Solar Camera,3.528,observation,normal,0.0
f50be23d-35d,96,002123.jpg,2022-06-29 00:00:00,CAM-0065,21.568745,79.163551,G004003,core_forest,core_forest,teak_forest,Saleghat,CAM-0065,animal_trail,CAM-0072,1.672,257.3,0.56,HR-96,1.954,True,0.3,5.506,1.762,Wadamba,2.918,Saleghat Nala,0.838,0.477,0.225,True,0.06,partial,0.58,NORMAL,normal_travel,monsoon,SAFE,20.0,Night (IR Flash),Camera Trap (Wildlife),1.762,observation,normal,0.0
34045250-df3,139,003824.jpg,2022-06-29 00:00:00,CAM-0057,21.698333,79.242697,G011007,core_forest,core_forest,teak_forest,Devalapar,CAM-0057,ridge,CAM-0055,2.473,92.8,0.82,HR-139,2.113,True,5.629,8.249,6.218,Bandara,1.518,Pench River North,0.838,0.744,0.11,True,0.067,occluded,0.31,RESTING,resting,monsoon,SAFE,21.6,Night (IR Flash),Camera Trap (Wildlife),6.218,observation,normal,0.0
f51b7f4e-0ff,211,000891.jpg,2022-06-29 00:00:00,CAM-0019,21.626318,79.338994,G007012,core_forest,core_forest,mixed_forest,East Pench,CAM-0019,animal_trail,CAM-0018,1.691,280.3,0.56,HR-211,0.739,True,3.186,6.346,4.998,Sillari,2.787,East Pench Nala,0.811,0.521,0.159,True,0.515,good_ir,0.76,RESTING,resting,monsoon,SAFE,18.2,Night (IR Flash),Camera Trap (Wildlife),4.998,observation,normal,0.0
35f20781-47c,222,004629.jpg,2022-06-29 00:00:00,CAM-0112,21.604546,79.122395,G006001,buffer,buffer,mixed_forest,West Buffer,CAM-0112,animal_trail,CAM-0113,2.732,312.6,0.91,HR-222,2.661,False,1.342,2.486,2.513,Teliya,1.388,West Buffer Stream,0.692,0.786,0.449,True,0.07,partial,0.56,RESTING,resting,monsoon,CAUTION,18.0,Night (IR Flash),Camera Trap (Wildlife),2.513,observation,normal,0.0
bc0035de-80c,244,003088.jpg,2022-06-29 00:00:00,CAM-0041,21.640701,79.238195,G008007,core_forest,core_forest,teak_forest,Chorbahuli,CAM-0041,forest_road,CAM-0037,2.095,47.4,0.7,HR-244,0.934,True,10.456,14.664,12.557,Bandara,1.306,Chorbahuli Nala,0.95,0.599,0.05,True,0.088,partial,0.53,RESTING,resting,monsoon,SAFE,19.6,Night (IR Flash),Camera Trap (Wildlife),12.557,observation,normal,0.0
61b96dd4-d07,256,001896.jpg,2022-06-29 00:00:00,CAM-0003,21.609939,79.300875,G006010,core_forest,core_forest,bamboo,East Pench,CAM-0003,animal_trail,CAM-0002,1.393,180.9,0.46,HR-256,0.279,True,4.915,8.868,8.327,Pipariya,4.314,NH-44 Culvert Pool,0.732,0.281,0.05,True,0.297,good_ir,0.78,SLOW,slow_movement,monsoon,SAFE,20.1,Night (IR Flash),Camera Trap (Wildlife),8.327,observation,normal,0.0
89180f14-a9a,1,000307.jpg,2022-06-29 03:00:00,CAM-0026,21.661419,79.202975,G009005,core_forest,core_forest,mixed_forest,West Pench,CAM-0026,animal_trail,CAM-0026,0.0,0.0,0.0,HR-1,1.366,True,7.934,11.43,9.781,Bodalkasa,5.175,Chorbahuli Nala,0.824,0.12,0.05,True,0.495,good_ir,0.78,SLOW,slow_movement,monsoon,SAFE,18.9,Night (IR Flash),Camera Trap (Wildlife),9.781,observation,normal,0.0
c0beef48-af8,6,000538.jpg,2022-06-29 03:00:00,CAM-0099,21.645901,79.143127,G008002,core_forest,core_forest,mixed_forest,Sillari Buffer Sector,CAM-0099,streambed,CAM-0111,2.805,44.8,0.94,HR-6,3.005,True,1.405,4.787,5.363,Awarghani,4.49,West Buffer Stream,0.866,0.285,0.149,True,0.225,poor,0.3,SLOW,slow_movement,monsoon,SAFE,19.8,Night (IR Flash),Camera Trap (Wildlife),5.363,observation,prey_driven_movement,0.4
2b838eb5-642,13,000867.jpg,2022-06-29 03:00:00,CAM-0009,21.66145,79.296989,G009010,core_forest,core_forest,teak_forest,East Pench,CAM-0009,waterhole_approach,CAM-0009,0.0,0.0,0.0,HR-13,1.159,True,7.461,11.248,9.37,Manegaon,1.35,Kulbehra Stream,0.851,0.808,0.05,True,0.306,partial,0.54,RESTING,resting,monsoon,SAFE,19.2,Night (IR Flash),Camera Trap (Wildlife),9.37,observation,normal,0.0
cb210a32-9ab,39,003037.jpg,2022-06-29 03:00:00,CAM-0037,21.627916,79.223226,G007006,core_forest,core_forest,grassland,Chorbahuli,CAM-0037,streambed,CAM-0070,2.49,75.8,0.83,HR-39,1.902,True,8.942,13.678,10.719,Wadamba,3.347,Chorbahuli Nala,0.783,0.348,0.05,True,0.059,partial,0.51,RESTING,resting,monsoon,SAFE,19.7,Night (IR Flash),Camera Trap (Wildlife),10.719,observation,normal,0.0
9b18f2dd-f31,45,001141.jpg,2022-06-29 03:00:00,CAM-0111,21.62798,79.12392,G007001,buffer,buffer,scrub,West Buffer,CAM-0111,crossing,CAM-0112,2.606,3.5,0.87,HR-45,0.917,True,0.915,2.655,2.813,Bodhali,1.709,West Buffer Stream,0.512,0.756,0.447,True,0.094,partial,0.53,SLOW,slow_movement,monsoon,CAUTION,20.7,Night (IR Flash),Camera Trap (Wildlife),2.813,observation,normal,0.0
50e3b32c-6c6,51,000820.jpg,2022-06-29 03:00:00,CAM-0018,21.623605,79.35515,G007013,core_forest,core_forest,teak_forest,East Pench,CAM-0018,animal_trail,CAM-0015,2.236,188.4,0.75,HR-51,1.718,True,1.368,4.533,3.333,Sillari,3.911,East Pench Nala,0.81,0.345,0.229,True,0.214,poor,0.29,NORMAL,normal_travel,monsoon,SAFE,19.5,Night (IR Flash),Camera Trap (Wildlife),3.333,observation,normal,0.0
07b347be-572,69,000574.jpg,2022-06-29 03:00:00,CAM-0031,21.682028,79.142899,G010002,core_forest,core_forest,teak_forest,West Pench,CAM-0031,crossing,CAM-0031,0.0,0.0,0.0,HR-69,0.632,True,1.071,4.634,3.91,Ghiregaon,6.405,Bodalkasa Waterhole,0.758,0.0,0.201,True,0.564,good_ir,0.7,SLOW,slow_movement,monsoon,SAFE,20.1,Night (IR Flash),Camera Trap (Wildlife),3.91,observation,normal,0.0
cf921ddb-064,94,003873.jpg,2022-06-29 03:00:00,CAM-0056,21.733428,79.222533,G013006,core_forest,core_forest,mixed_forest,Devalapar,CAM-0056,animal_trail,CAM-0121,2.257,176.7,0.75,HR-94,0.817,True,1.799,4.477,2.836,Hiwra,2.9,Pench River North,0.784,0.509,0.244,True,0.139,partial,0.57,RESTING,resting,monsoon,SAFE,21.6,Night (IR Flash),Camera Trap (Wildlife),2.836,observation,normal,0.0
e941e66a-da2,97,003842.jpg,2022-06-29 03:00:00,CAM-0116,21.749952,79.239813,G014007,buffer,buffer,teak_forest,North Buffer,CAM-0116,animal_trail,CAM-0119,2.316,259.9,0.77,HR-97,0.939,True,0.089,2.544,1.221,Ghatpendhari,3.97,Devalapar Waterhole,0.468,0.317,0.508,True,0.401,good_ir,0.77,SLOW,slow_movement,monsoon,CAUTION,19.0,Night (IR Flash),Camera Trap (Wildlife),1.221,observation,normal,0.0
f0ac1ac0-ac9,136,000950.jpg,2022-06-29 03:00:00,CAM-0088,21.537241,79.262542,G002008,buffer,buffer,teak_forest,Nagalwadi Buffer,CAM-0088,crossing,CAM-0088,0.0,0.0,0.0,HR-136,0.675,True,1.335,3.793,4.364,Chargaon,4.455,Paoni Nala,0.523,0.306,0.595,True,0.515,good_ir,0.71,SLOW,slow_movement,monsoon,CAUTION,21.2,Night (IR Flash),Camera Trap (Wildlife),4.364,observation,normal,0.0
03445cd9-194,148,000800.jpg,2022-06-29 03:00:00,CAM-0052,21.622385,79.277484,G007009,core_forest,core_forest,mixed_forest,Chorbahuli,CAM-0052,animal_trail,CAM-0052,0.0,0.0,0.0,HR-148,0.432,True,7.311,11.458,11.091,Pipariya,1.539,NH-44 Culvert Pool,0.893,0.876,0.249,True,0.117,poor,0.27,NORMAL,normal_travel,monsoon,SAFE,21.5,Night (IR Flash),Camera Trap (Wildlife),11.091,observation,normal,0.0
868a2b16-1c7,154,002047.jpg,2022-06-29 03:00:00,CAM-0040,21.658456,79.260446,G009008,core_forest,core_forest,mixed_forest,Chorbahuli,CAM-0040,animal_trail,CAM-0039,1.767,95.0,0.59,HR-154,0.748,True,9.733,12.566,10.383,Bandara,1.841,Chorbahuli Nala,0.869,0.655,0.249,True,0.141,poor,0.24,RESTING,resting,monsoon,SAFE,19.0,Night (IR Flash),Camera Trap (Wildlife),10.383,observation,normal,0.0
0cc0ef8e-f17,177,002079.jpg,2022-06-29 03:00:00,CAM-0046,21.678507,79.262817,G010008,core_forest,core_forest,teak_forest,Chorbahuli,CAM-0046,crossing,CAM-0046,0.0,0.0,0.0,HR-177,0.272,True,7.662,10.329,8.163,Bandara,3.947,Chorbahuli Nala,0.858,0.344,0.249,True,0.449,good_ir,0.75,SLOW,slow_movement,monsoon,SAFE,19.7,Night (IR Flash),Camera Trap (Wildlife),8.163,observation,normal,0.0
